geocohort,bids,impressions,clicks,spend
L1T0L7,5,5,0,0.058877
L1T0L8,1,1,0,0.012
L1T0L9,3,3,0,0.03509
L1T0M5,8,8,0,0.092205
L1T1N6,1,1,0,0.011567
L1T1N8,20,20,0,0.231694
L1T1R2,1,1,0,0.011461
L1T1R8,2,2,0,0.023586
L1T1X1,1,1,0,0.011417
L1T1X2,9,8,0,0.092648
L1T1X3,2,2,0,0.023125
L1T1X9,1,1,0,0.011483
L1T1Y2,73,66,0,0.773727
L1T1Y5,1,1,0,0.011792
L1T1Y7,3,3,0,0.035298
L1T1Y9,11,9,0,0.104267
L1T2A2,15,11,0,0.1268
L1T2A5,24,23,0,0.266773
L1T2A8,2,2,0,0.022991
L1T2B1,1,1,0,0.011764
L1T2B5,1,1,0,0.011306
L1T2B8,8,10,0,0.115142
L1T2B9,1,1,0,0.011576
L1T2E1,1,1,0,0.011732
L1T2E5,10,9,0,0.107224
L1T2G5,2,2,0,0.023581
L1T2G9,1,1,0,0.011459
L1T2H1,1,1,0,0.011779
L1T2H8,13,12,0,0.143387
L1T2J3,2,2,0,0.023064
L1T2K3,1,1,0,0.01158
L1T2L1,5,5,0,0.0589
L1T2L9,1,1,0,0.011764
L1T2M2,4,4,0,0.046341
L1T2M3,9,6,0,0.070937
L1T2M8,1,1,0,0.011594
L1T2M9,10,10,0,0.115606
L1T2N3,5,4,0,0.046454
L1T2N6,2,2,0,0.023757
L1T2P3,1,1,0,0.011502
L1T2P4,1,1,0,0.011533
L1T2P5,1,1,0,0.01158
L1T2P6,33,27,0,0.315096
L1T2R3,6,5,0,0.058482
L1T2S7,63,74,0,0.86243
L1T2S8,2,2,0,0.023998
L1T2T3,3,3,0,0.034663
L1T2T4,6,6,0,0.069303
L1T2T8,7,4,0,0.048012
L1T2T9,15,14,0,0.161012
L1T2V6,6,6,0,0.069675
L1T2X1,5,5,0,0.056305
L1T3B3,12,11,0,0.12697
L1T3B4,194,165,0,1.941814
L1T3B8,11,12,0,0.140303
L1T3C4,3,3,0,0.034342
L1T3C5,3,3,0,0.03557
L1T3E1,1,1,0,0.01198
L1T3E3,1,1,0,0.011655
L1T3G4,3,3,0,0.034787
L1T3H3,1,1,0,0.01158
L1T3H6,5,4,0,0.046111
L1T3H7,2,2,0,0.023762
L1T3J2,2,2,0,0.023109
L1T3J4,6,7,0,0.082367
L1T3J8,674,548,0,6.410798
L1T3K6,5,5,0,0.058452
L1T3K8,2,2,0,0.023626
L1T3L6,4,4,0,0.046314
L1T3L9,5,5,0,0.058115
L1T3M1,6,6,0,0.070942
L1T3M3,200,176,0,2.039115
L1T3M4,13,12,0,0.13997
L1T3M9,4,4,0,0.046369
L1T3N1,67,62,0,0.726262
L1T3N2,1,1,0,0.012
L1T3N4,14,11,0,0.128184
L1T3N8,27,29,0,0.33646
L1T3P2,4,4,0,0.046883
L1T3P4,6,6,0,0.070332
L1T3P6,3,3,0,0.034286
L1T3R1,12,11,0,0.127026
L1T3R2,1,1,0,0.012006
L1T3R4,1,1,0,0.012006
L1T3R5,12,12,0,0.139448
L1T3R7,3,3,0,0.034605
L1T3S6,76,67,0,0.786887
L1T3S7,26,19,0,0.218707
L1T3S8,1,1,0,0.011657
L1T3S9,21,19,0,0.222087
L1T3T3,21,18,0,0.206275
L1T3T5,23,22,0,0.25738
L1T3V1,798,587,0,6.794359
L1T3V6,15,13,0,0.14851
L1T3V9,3,3,0,0.035304
L1T3W1,3,3,0,0.034764
L1T3W6,2,2,0,0.022964
L1T3W7,4,3,0,0.034728
L1T3W8,4,4,0,0.046726
L1T3W9,1,1,0,0.011346
L1T3X1,4,4,0,0.048076
L1T3X2,23,23,0,0.265429
L1T3X6,5,4,0,0.046603
L1T3X8,42,54,0,0.626646
L1T3X9,1,1,0,0.011794
L1T3Y2,26,27,0,0.312752
L1T3Y3,3,2,0,0.023195
L1T3Z1,9,8,0,0.092347
L1T3Z6,8,5,0,0.058006
L1T3Z8,1,1,0,0.011459
L1T3Z9,1,1,0,0.012012
L1T4A1,1,1,0,0.011588
L1T4A4,1,1,0,0.011493
L1T4A9,3,3,0,0.034722
L1T4B2,3067,2641,3,30.537321
L1T4B3,1,1,0,0.011965
L1T4B8,4,3,0,0.035043
L1T4B9,19,14,0,0.161314
L1T4C1,1,1,0,0.011553
L1T4C2,11,10,0,0.117607
L1T4C3,2,1,0,0.011493
L1T4C5,4,3,0,0.034292
L1T4C8,5,2,0,0.022462
L1T4C9,13,11,0,0.127028
L1T4E1,24,24,0,0.279742
L1T4E3,8,8,0,0.093951
L1T4E5,2,2,0,0.023246
L1T4E8,8,7,0,0.081112
L1T4E9,8,7,0,0.081847
L1T4G3,6,6,0,0.069919
L1T4G6,228,226,0,2.615091
L1T4G7,1,1,0,0.012049
L1T4G9,174,172,0,1.988212
L1T4H1,1,1,0,0.011764
L1T4H2,2,2,0,0.022692
L1T4H4,7,7,0,0.082687
L1T4H5,42,41,0,0.483058
L1T4H8,4,4,0,0.046748
L1T4H9,1,1,0,0.01158
L1T4J1,15,14,0,0.162026
L1T4J3,217,194,0,2.268415
L1T4J4,25,23,0,0.271404
L1T4J5,496,393,1,4.592639
L1T4J7,8,7,0,0.080637
L1T4J8,13,13,0,0.152646
L1T4J9,49,47,0,0.546967
L1T4K1,10,7,0,0.080919
L1T4K2,16,16,0,0.184707
L1T4K3,22,13,0,0.151458
L1T4K4,6,6,0,0.069305
L1T4K9,8,8,0,0.093235
L1T4L3,13,15,0,0.172919
L1T4L5,4,3,0,0.034886
L1T4L6,13,7,0,0.081543
L1T4L9,1,1,0,0.011998
L1T4M1,76,73,0,0.85328
L1T4M2,29,22,1,0.255394
L1T4M6,6,5,0,0.058749
L1T4M7,23,25,0,0.289009
L1T4N4,4,3,0,0.034324
L1T4N6,8,8,0,0.093601
L1T4N7,35,34,0,0.394678
L1T4N9,26,24,0,0.283644
L1T4P3,22,22,0,0.257229
L1T4P6,1,1,0,0.011519
L1T4R2,104,84,1,0.97774
L1T4R4,26,26,0,0.301612
L1T4V5,1,1,0,0.011792
L1T4W7,15,14,0,0.162754
L1T4W8,6,6,0,0.06928
L1T4X4,22,16,0,0.184444
L1T4X5,4,4,0,0.046967
L1T4X7,112,91,0,1.061158
L1T4X9,3,3,0,0.034955
L1T4Y2,3,3,0,0.034431
L1T4Y7,24,25,0,0.290981
L1T4Y8,15,15,0,0.176468
L1T4Y9,4,3,0,0.035602
L1T4Z2,1,1,0,0.011764
L1T4Z3,7,7,0,0.079904
L1T4Z5,2,1,0,0.011735
L1T4Z6,5,5,0,0.0579
L1T4Z9,7,6,0,0.072096
L1T5A2,24,24,0,0.27846
L1T5A4,6,7,0,0.081614
L1V,17,12,0,0.141447
L1V0A1,442,403,0,4.683505
L1V0A2,17,17,0,0.196034
L1V0B4,3,3,0,0.034883
L1V0B7,30,28,0,0.327402
L1V1E1,11,10,0,0.116006
L1V1E2,193,170,0,1.982431
L1V1E4,3,3,0,0.035215
L1V1G8,4,3,0,0.035552
L1V1K7,15,10,0,0.115641
L1V1L2,11,10,0,0.116998
L1V1L5,1,1,0,0.011732
L1V1N5,7,7,0,0.083061
L1V1N8,30,29,0,0.340143
L1V1P3,6,6,0,0.069901
L1V1P4,5,5,0,0.059145
L1V1P6,11,11,0,0.12714
L1V1P8,2,2,0,0.023582
L1V1S4,4,4,0,0.045974
L1V1S5,15,14,0,0.162864
L1V1S6,10,10,0,0.115629
L1V1S7,11,7,0,0.081951
L1V1S8,3,3,0,0.035237
L1V1T2,45,42,0,0.487244
L1V1T4,2,2,0,0.023224
L1V1T5,3,2,0,0.023352
L1V1T7,12,12,0,0.140826
L1V1T8,1,1,0,0.011231
L1V1T9,6,6,0,0.068471
L1V1V6,11,10,0,0.117317
L1V1X6,1,1,0,0.011696
L1V1X9,23,22,0,0.256164
L1V1Y1,7,7,0,0.082224
L1V2P9,25,24,0,0.27895
L1V2S1,1,1,0,0.011495
L1V2S2,17,16,0,0.183285
L1V2S3,1,1,0,0.011629
L1V2S4,2,2,0,0.022894
L1V2S5,1,1,0,0.011386
L1V2T1,23,18,0,0.209139
L1V2T2,3,3,0,0.034521
L1V2T3,8,3,0,0.034649
L1V2T5,15,13,1,0.152772
L1V2V1,2,3,0,0.035274
L1V2V5,1,1,0,0.011366
L1V2V6,246,244,0,2.829414
L1V2V7,7,5,0,0.057404
L1V2W2,5,5,0,0.058376
L1V2W3,8,8,0,0.092334
L1V2W5,23,15,0,0.173619
L1V2W6,2,1,0,0.011634
L1V2W7,2,2,0,0.022868
L1V2X5,6,5,0,0.058713
L1V2Y2,36,27,0,0.316294
L1V2Y3,1,1,0,0.011642
L1V2Y4,3,2,0,0.023588
L1V2Y5,53,50,0,0.575873
L1V2Y6,17,14,0,0.161615
L1V2Y8,9,6,0,0.070574
L1V3A7,10,10,0,0.116109
L1V3A8,11,11,0,0.125156
L1V3B5,209,220,0,2.565739
L1V3B8,1,1,0,0.01158
L1V3E2,4,5,0,0.057784
L1V3E4,3,2,0,0.023532
L1V3E5,8,8,0,0.092441
L1V3E6,11,10,0,0.115551
L1V3E7,31,28,0,0.323733
L1V3G1,1,1,0,0.011993
L1V3G6,5,5,0,0.057669
L1V3H4,1,1,0,0.011555
L1V3H6,22,21,0,0.240373
L1V3H7,6,6,0,0.069595
L1V3H9,1,1,0,0.011526
L1V3J7,3,1,0,0.011346
L1V3J9,2,1,0,0.011658
L1V3K3,4,4,0,0.046058
L1V3K4,17,17,0,0.194603
L1V3K5,2,1,0,0.011655
L1V3K6,5,5,0,0.057926
L1V3K7,4,4,0,0.047537
L1V3L4,1,1,0,0.012016
L1V3M1,20,17,0,0.201381
L1V3N2,2,2,0,0.022692
L1V3N3,4,4,0,0.047046
L1V3N5,2,1,0,0.011658
L1V3N6,3,3,0,0.035251
L1V3N8,1,1,0,0.011495
L1V3N9,9,9,0,0.10663
L1V3P7,1,1,0,0.011528
L1V3P9,5,5,0,0.058527
L1V3R4,15,14,0,0.162855
L1V3R5,7,6,0,0.070035
L1V3R6,1,1,0,0.011795
L1V3T4,85,84,0,0.965975
L1V3T5,1,2,0,0.023152
L1V3T6,3,3,0,0.034764
L1V3W9,822,626,0,7.309435
L1V3Z9,11,10,0,0.116532
L1V4E4,7,7,0,0.080721
L1V4M5,13,13,0,0.153676
L1V4N2,1,1,0,0.011786
L1V4N6,3,2,0,0.02345
L1V4P1,2,2,0,0.02309
L1V4P4,1,1,0,0.01142
L1V4S2,12,10,0,0.116305
L1V4S3,3,3,0,0.034972
L1V4S4,2,2,0,0.02401
L1V4S6,3,3,0,0.03542
L1V4S8,6,5,0,0.058196
L1V4V3,3,3,0,0.036077
L1V4V4,8,8,0,0.093785
L1V4W7,35,29,0,0.342832
L1V4X8,5,4,0,0.046411
L1V4Y2,3,3,0,0.035391
L1V4Y9,48,46,0,0.534133
L1V4Z2,10,10,0,0.116711
L1V4Z4,4,4,0,0.046365
L1V4Z5,2,2,0,0.024018
L1V4Z6,1,1,0,0.011532
L1V5A2,1,1,0,0.011231
L1V5A3,1,1,0,0.011585
L1V5A6,1,1,0,0.012049
L1V5A8,5,5,0,0.058876
L1V5B3,2,2,0,0.023172
L1V5B6,5,5,0,0.057404
L1V5B7,6,6,0,0.069472
L1V5C2,1,1,0,0.011496
L1V5C4,12,12,0,0.13886
L1V5C7,2,2,0,0.023542
L1V5C8,17,16,0,0.187593
L1V5G9,9,6,0,0.071751
L1V5K2,3,3,0,0.035977
L1V5K4,8,7,0,0.081989
L1V5L1,28,25,0,0.293478
L1V5L2,1,1,0,0.011764
L1V5L3,1,1,0,0.011653
L1V5N5,2,1,0,0.011555
L1V5N6,3,3,0,0.035534
L1V5N8,6,6,0,0.069406
L1V5N9,1,1,0,0.011584
L1V5P5,1,1,0,0.011655
L1V5P8,2,2,0,0.023306
L1V5R4,1,1,0,0.011658
L1V5R9,3,3,0,0.035036
L1V5S1,4,5,0,0.058134
L1V5S2,1,1,0,0.011231
L1V5S3,1,1,0,0.011451
L1V5S4,1,1,0,0.012
L1V5T2,1,1,0,0.011792
L1V5T9,1,1,0,0.011965
L1V5V2,4,4,0,0.046331
L1V5V8,1,1,0,0.011536
L1V5V9,10,10,0,0.116935
L1V5W2,1,1,0,0.011534
L1V5X3,10,7,0,0.08052
L1V5X4,13,13,0,0.155591
L1V5X5,8,7,0,0.081847
L1V5X6,2,2,0,0.023109
L1V6B3,16,15,0,0.176322
L1V6B4,1,1,0,0.011655
L1V6B5,2,2,0,0.024002
L1V6B6,28,21,0,0.250301
L1V6B8,1,1,0,0.011998
L1V6C3,3,3,0,0.034302
L1V6C4,4,4,0,0.046563
L1V6E5,1,1,0,0.011795
L1V6E8,3,3,0,0.035093
L1V6G1,5,4,0,0.045875
L1V6G3,3,3,0,0.034847
L1V6G5,3,3,0,0.03456
L1V6G7,1,1,0,0.011511
L1V6G8,1,1,0,0.012016
L1V6H2,1,1,0,0.011555
L1V6H6,6,5,0,0.059553
L1V6H8,2,2,0,0.023045
L1V6J2,1,1,0,0.011584
L1V6J5,3,2,0,0.023055
L1V6K1,4,4,0,0.046737
L1V6K2,4,4,0,0.048168
L1V6L1,1,1,0,0.011533
L1V6L2,21,20,0,0.238335
L1V6L6,32,26,0,0.30223
L1V6L8,4,3,0,0.034491
L1V6L9,1,1,0,0.011555
L1V6M1,1,1,0,0.011538
L1V6M9,4,4,0,0.04687
L1V6N1,2,2,0,0.023512
L1V6N3,5,5,0,0.058064
L1V6N4,3,3,0,0.035634
L1V6N5,3,2,0,0.023528
L1V6N6,3,3,0,0.034953
L1V6N7,4,4,0,0.048009
L1V6N8,8,8,0,0.092873
L1V6P1,5,4,0,0.04695
L1V6P2,1,1,0,0.011725
L1V6R2,1,1,0,0.012016
L1V6R3,1,1,0,0.011555
L1V6R4,4,3,0,0.035976
L1V6R5,13,11,0,0.12735
L1V6S2,1,1,0,0.011487
L1V6S3,17,16,0,0.181166
L1V6S4,12,11,0,0.126736
L1V6S7,1,1,0,0.01163
L1V6S8,5,3,0,0.034473
L1V6T1,1,1,0,0.011495
L1V6T2,5,1,0,0.012004
L1V6T3,7,5,0,0.058414
L1V6T4,13,13,0,0.15129
L1V6T7,1,1,0,0.011725
L1V6T9,2,2,0,0.023152
L1V6V1,9,9,0,0.103765
L1V6V2,4,4,0,0.045947
L1V6V3,38,38,0,0.441579
L1V6V4,2,2,0,0.022462
L1V6V5,9,5,0,0.058817
L1V6V6,1,1,0,0.011429
L1V6V8,1,1,0,0.011511
L1V6V9,1,1,0,0.012002
L1V6W1,13,12,0,0.140126
L1V6W3,3,3,0,0.034722
L1V6W5,16,15,0,0.170694
L1V6W6,11,11,0,0.128068
L1V6W7,16,13,0,0.151851
L1V6W8,62,62,0,0.722873
L1V6X5,7,7,0,0.082117
L1V6X6,3,3,0,0.035503
L1V6X7,31,31,0,0.359502
L1V6X8,69,53,1,0.618522
L1V6X9,46,40,0,0.464191
L1V6Y1,3,3,0,0.034657
L1V6Y2,77,74,1,0.871849
L1V6Y6,5,3,0,0.035121
L1V6Y7,40,28,0,0.332309
L1V6Y8,17,15,0,0.17592
L1V6Z1,2,1,0,0.011231
L1V6Z4,6,5,0,0.058028
L1V6Z5,9,8,0,0.093165
L1V6Z7,3,3,0,0.034533
L1V7A1,1,1,0,0.011555
L1V7A2,7,5,0,0.058528
L1V7A3,5,5,0,0.057697
L1V7A6,18,17,0,0.199771
L1V7A8,2,2,0,0.023561
L1V7B1,2,2,0,0.02359
L1V7B3,15,13,0,0.152022
L1V7B5,4,4,0,0.046249
L1V7C2,23,18,0,0.212249
L1V7C3,2,1,0,0.011429
L1V7C4,14,14,0,0.163291
L1V7C6,4,3,1,0.034377
L1V7C8,1,1,0,0.011588
L1V7E8,12,12,0,0.139937
L1V7G8,13,12,0,0.139729
L1V7H4,10,9,0,0.104238
L1V7H5,4,4,0,0.046721
L1V7H6,4,4,0,0.047242
L1V7H7,197,166,0,1.940011
L1V7H8,215,198,1,2.316078
L1V7H9,8,8,0,0.093686
L1V7J3,3,3,0,0.034874
L1V7J5,1,1,0,0.011588
L1V7J6,1,1,0,0.011584
L1W,2,1,0,0.011787
L1W1E7,4,3,0,0.034334
L1W1K4,2,2,0,0.023022
L1W1L7,9,9,0,0.104021
L1W2Z3,10,3,0,0.036049
L1W3C4,2,2,0,0.023119
L1W3S4,1,1,0,0.011791
L1W3S5,2,2,0,0.022732
L1W3T1,3,3,0,0.036
L1W3T2,8,6,0,0.071602
L1W4A4,3,2,0,0.023578
L1W4B4,12,12,0,0.139689
L1X0A1,6,4,0,0.046536
L1X0A4,21,17,0,0.196953
L1X0A5,18,13,0,0.151718
L1X0A6,19,18,0,0.207279
L1X0A7,91,54,0,0.622718
L1X0A8,2,2,0,0.023109
L1X0B1,54,45,0,0.52157
L1X0B2,3,3,0,0.035125
L1X0B3,12,12,0,0.139859
L1X1A1,1,1,0,0.011657
L1X1A2,1,1,0,0.011509
L1X1A4,21,20,0,0.230709
L1X1A9,14,12,0,0.141437
L1X1B4,1,1,0,0.011706
L1X1B5,2,2,0,0.023647
L1X1C2,83,80,0,0.934092
L1X1C5,1,1,0,0.011528
L1X1C9,552,450,0,5.254768
L1X1G9,53,46,0,0.532903
L1X1H4,14,11,0,0.128064
L1X1M4,6,6,0,0.068764
L1X1N3,3,3,1,0.034644
L1X1P2,1,1,0,0.011346
L1X1P6,5,4,0,0.047198
L1X1P8,8,4,0,0.046233
L1X1R3,34,36,0,0.415579
L1X1S7,3,3,0,0.036028
L1X1S8,2,2,0,0.022613
L1X1T1,1,1,0,0.011545
L1X1T3,25,24,0,0.277524
L1X1T4,2,2,0,0.023305
L1X1T9,6,6,0,0.069721
L1X1V5,15,14,0,0.16182
L1X1W7,1,1,0,0.011417
L1X1W9,1,1,0,0.011797
L1X1X1,26,29,0,0.337712
L1X1X4,107,103,0,1.202308
L1X1X6,2,2,0,0.023555
L1X1Y1,32,32,0,0.370799
L1X1Y2,7,6,0,0.069931
L1X1Y4,10,9,0,0.104515
L1X1Y8,4,4,0,0.046167
L1X1Z4,13,13,0,0.154003
L1X1Z6,4,4,0,0.046048
L1X2A1,1,1,0,0.011483
L1X2A9,8,6,0,0.069438
L1X2B1,1,1,0,0.01142
L1X2B3,1,1,0,0.011766
L1X2B9,5,5,0,0.058897
L1X2C2,18,13,0,0.155633
L1X2C8,4,4,0,0.046418
L1X2C9,3,3,0,0.034562
L1X2E4,6,2,0,0.023165
L1X2E9,13,6,0,0.06887
L1X2G7,124,83,0,0.955284
L1X2H1,1,1,0,0.012004
L1X2H4,11,9,0,0.10474
L1X2H8,2,2,0,0.023153
L1X2J4,3,2,0,0.022612
L1X2J9,3,3,0,0.035031
L1X2K2,3,3,0,0.034578
L1X2K5,4,4,0,0.048196
L1X2K7,1,1,0,0.01159
L1X2K8,12,11,0,0.128798
L1X2L2,8,8,0,0.094661
L1X2L7,1106,968,0,11.188209
L1X2L8,33,32,0,0.367
L1X2L9,99,79,0,0.9365
L1X2M1,4,4,0,0.046279
L1X2M5,1,1,0,0.011526
L1X2M6,1,1,0,0.011732
L1X2M8,32,27,0,0.311208
L1X2M9,2,1,0,0.011581
L1X2N1,9,9,0,0.105834
L1X2N2,3,3,0,0.034708
L1X2N4,15,15,0,0.175055
L1X2N6,22,22,0,0.253916
L1X2N8,9,8,0,0.091542
L1X2P4,5,5,0,0.058544
L1X2P5,84,81,0,0.949776
L1X2P6,1,1,0,0.01159
L1X2R1,3,2,0,0.023073
L1X2R6,9,9,0,0.104813
L1X2R7,7,6,0,0.069034
L1X2R8,10,8,0,0.092259
L1X2S1,150,130,0,1.519186
L1X2S3,3,3,0,0.034872
L1X2S6,15,15,0,0.173355
L1X2S9,1,1,0,0.011519
L1X2T1,36,31,0,0.357077
L1X2T3,7,6,0,0.070187
L1X2T4,10,9,0,0.103782
L1X2T5,9,9,0,0.104038
L1X2T6,11,10,0,0.116753
L1X2T7,19,17,0,0.199159
L1X2T8,22,16,0,0.18459
L1X2T9,17,15,0,0.17498
L1X2V1,27,28,0,0.325157
L1X2V3,19,16,0,0.183923
L1X2V4,1,1,0,0.011597
L1X2V5,3,3,0,0.034974
L1X2V7,19,18,0,0.208934
L1X2W8,5,4,0,0.046635
L1X2W9,46,34,0,0.402509
L1Y1A1,1162,910,1,10.51363
L1Y1B6,3,3,0,0.034542
L1Y1B8,11,10,0,0.118736
L1Y1G3,25,22,0,0.256089
L1Z,7,3,0,0.035361
L1Z0A2,4,3,0,0.034743
L1Z0A3,3,3,0,0.03496
L1Z0A4,3,3,0,0.035086
L1Z0A5,65,56,0,0.667061
L1Z0A6,37,37,0,0.429703
L1Z0A9,8,5,0,0.058658
L1Z0B4,3,3,0,0.034607
L1Z0B5,10,9,0,0.103652
L1Z0B7,10,10,0,0.11612
L1Z0B9,1,1,0,0.011526
L1Z0C2,1,1,0,0.011459
L1Z0C3,4,4,0,0.046928
L1Z0C5,11,10,0,0.114386
L1Z0C9,210,186,0,2.139157
L1Z0E2,8,7,0,0.081711
L1Z0E3,18,19,0,0.222076
L1Z0E4,1,1,0,0.011791
L1Z0E8,20,20,0,0.234711
L1Z0E9,17,17,0,0.200215
L1Z0G1,1,1,0,0.011487
L1Z0G4,2,2,0,0.024
L1Z0G6,13,13,0,0.151773
L1Z0G7,1,1,0,0.011524
L1Z0G9,17,17,0,0.199475
L1Z0H1,12,10,0,0.115505
L1Z0H3,28,21,0,0.242308
L1Z0H5,5,3,0,0.034098
L1Z0J3,10,9,0,0.10485
L1Z0J7,12,10,0,0.116957
L1Z0J9,11,10,0,0.116742
L1Z0K1,2,2,0,0.023171
L1Z0K2,16,15,0,0.175042
L1Z0K3,24,22,0,0.255718
L1Z0K6,112,105,1,1.224214
L1Z0K7,75,66,0,0.765767
L1Z0K8,30,29,0,0.340638
L1Z0K9,232,202,0,2.358098
L1Z0L1,9,9,0,0.104307
L1Z0L4,2,2,0,0.023589
L1Z0L5,1705,1643,0,19.049887
L1Z0L6,19,18,0,0.212872
L1Z0M5,1,1,0,0.011735
L1Z0M6,9,9,0,0.103569
L1Z0M7,24,21,0,0.244733
L1Z0N1,125,114,0,1.331077
L1Z0T3,3,3,0,0.035143
L1Z1A2,55,53,0,0.612938
L1Z1A4,8,7,0,0.080559
L1Z1A5,1,1,0,0.011584
L1Z1A9,10,4,0,0.045748
L1Z1B4,17,17,0,0.196573
L1Z1B5,1,1,0,0.011581
L1Z1B6,39,39,0,0.450652
L1Z1B8,30,26,0,0.305869
L1Z1C2,1,1,0,0.011757
L1Z1C4,8,7,0,0.081772
L1Z1C5,6,6,0,0.068454
L1Z1E3,8,8,0,0.094202
L1Z1G4,3,3,0,0.035202
L1Z1G5,6,6,0,0.069204
L1Z1G8,3,2,0,0.023197
L1Z1G9,8,8,0,0.09285
L1Z1H4,3,3,0,0.035105
L1Z1H5,8,5,0,0.057843
L1Z1H6,23,21,0,0.246813
L1Z1H7,1,1,0,0.011417
L1Z1H9,1,1,0,0.011696
L1Z1J1,7,6,0,0.070071
L1Z1J2,1,1,0,0.011532
L1Z1J4,1,1,0,0.01158
L1Z1J7,21,20,0,0.233231
L1Z1J8,3,2,0,0.023108
L1Z1K1,24,21,0,0.240732
L1Z1K4,1,1,0,0.011534
L1Z1K5,4,3,1,0.034742
L1Z1K6,61,59,0,0.692905
L1Z1K7,28,28,0,0.323101
L1Z1K8,1,1,0,0.012006
L1Z1K9,4,4,0,0.047503
L1Z1L2,10,10,0,0.115674
L1Z1L3,2,2,0,0.023208
L1Z1L5,4,3,0,0.035986
L1Z1L7,11,9,0,0.104934
L1Z1M1,23,21,0,0.246006
L1Z1M2,41,28,0,0.325476
L1Z1M3,1,1,0,0.011655
L1Z1M7,26,18,0,0.208917
L1Z1M9,5,5,0,0.058555
L1Z1N2,15,13,0,0.155797
L1Z1N3,6,2,0,0.02396
L1Z1N6,1,1,0,0.01142
L1Z1N7,28,17,0,0.197009
L1Z1P1,106,81,0,0.952493
L1Z1P4,2,1,0,0.011792
L1Z1P7,15,13,0,0.151764
L1Z1P8,6,6,0,0.06982
L1Z1P9,3,3,0,0.034452
L1Z1R1,10,10,0,0.116876
L1Z1R2,28,26,0,0.301062
L1Z1R3,4,4,0,0.04637
L1Z1R4,17653,13243,21,153.132968
L1Z1R5,2,2,0,0.022989
L1Z1R6,15,12,0,0.136964
L1Z1R7,3,3,0,0.034689
L1Z1R8,431,332,0,3.833326
L1Z1S1,9,8,0,0.092018
L1Z1S3,17,17,0,0.203414
L1Z1S4,9,9,0,0.105821
L1Z1S5,23,22,0,0.257777
L1Z1S6,8,7,0,0.082323
L1Z1X4,11,9,0,0.106557
L1Z1X8,4,4,0,0.046667
L1Z1Y1,16,15,0,0.176919
L1Z1Y2,14,14,0,0.163546
L1Z1Y3,14,14,0,0.163233
L1Z1Y4,21,21,0,0.246328
L1Z1Y5,1,1,0,0.011487
L1Z1Y8,14,11,0,0.12783
L1Z1Y9,4,3,0,0.035024
L1Z1Z1,46,43,0,0.508058
L1Z2A3,6,5,0,0.057934
L1Z2A4,6,5,0,0.059046
L1Z2A5,31,27,0,0.310782
L1Z2A7,64,55,0,0.638547
L1Z2A8,1,1,0,0.011532
L1Z2A9,19,17,0,0.197921
L1Z2B1,3,3,0,0.035358
L1Z2B2,5,5,0,0.057329
L1Z2B3,3,3,0,0.034716
L1Z2B5,3,3,0,0.034941
L1Z2B6,3,3,0,0.034589
L1Z2B7,10,10,0,0.115504
L1Z2B8,6,7,0,0.080696
L1Z2C1,2,2,0,0.023428
L1Z2C2,17,17,0,0.198608
L1Z2C3,7,6,0,0.069788
L1Z2C5,4,3,0,0.035036
L1Z2C7,17,16,0,0.187866
L1Z2E1,3,3,0,0.035036
L1Z2E3,15,15,0,0.174515
L1Z2E4,55,53,0,0.621019
L1Z2E5,8,3,0,0.034243
L2A,7,6,0,0.070724
L2A2K8,8,9,0,0.104828
L2A2L5,1,1,0,0.012004
L2A2M9,60,56,0,0.658557
L2A2T4,8,7,0,0.080993
L2A2T7,5,4,0,0.048013
L2A2Y6,3,3,0,0.034665
L2A3C8,8,7,0,0.082043
L2A4C3,2,2,0,0.023599
L2A5M4,7,7,0,0.081005
L2A6R4,2,2,0,0.023435
L2E,3,4,0,0.047149
L2E3G9,48,35,0,0.411945
L2E5J8,1,1,0,0.011786
L2E6S5,22,20,0,0.234136
L2G,13,10,0,0.117873
L2G1B1,1,1,0,0.011735
L2G3E4,2145,1884,4,22.159643
L2G4P3,12,10,0,0.117574
L2G7J4,50,44,0,0.518076
L2G7V1,3,3,0,0.035086
L2G7V4,46,42,0,0.4943
L2H,1,1,0,0.011998
L2H0B7,4,4,0,0.047168
L2H0B8,6,6,0,0.070475
L2H1M5,2,2,0,0.023588
L2H1S8,10,10,0,0.11732
L2H3A6,1,1,0,0.011706
L2J,1,1,0,0.011787
L2J0A2,3,3,0,0.034779
L2J1K1,2,2,0,0.023493
L2J2C7,33,28,0,0.323825
L2J2C9,1,1,0,0.011998
L2J2J3,1,1,0,0.012002
L2J2Y9,1,1,0,0.011305
L2J3B1,2,2,0,0.024047
L2J3W9,1,1,0,0.011795
L2J3X4,1,1,0,0.011696
L2J3Z4,1,1,0,0.011962
L2J4A1,1,1,0,0.011629
L2J4G2,3,2,0,0.023507
L2J4G3,1,1,0,0.011567
L2J4K2,7,8,0,0.093052
L2J4K4,2,2,0,0.023924
L2M,11,6,0,0.070723
L2M1L5,1,1,0,0.011962
L2M1P3,9,7,0,0.08083
L2M1R8,26,24,0,0.279458
L2M5C3,1,1,0,0.011519
L2M5W2,2,2,0,0.023263
L2M6B9,1,1,0,0.011962
L2M6K7,8,8,0,0.092069
L2M6Z9,2,2,0,0.023187
L2M7A9,17,16,0,0.184845
L2M7B3,1,1,0,0.012
